Date,Site,Transect,Code,Species,length (cm),Phase,a,b,Biomass,Family
2013,Eighteenth Palm,2,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2013,Eighteenth Palm,3,ocs,Acanthurus bahianus,16,,-4.6005,2.9752,90.61451544,Acanthuridae
2013,Eighteenth Palm,3,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2013,Eighteenth Palm,3,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2013,Eighteenth Palm,3,prp,Scarus taeniopterus,8,j,-3.2257,2.3852,20.58496993,Scaridae
2013,Eighteenth Palm,3,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,3,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2013,Eighteenth Palm,3,prp,Scarus taeniopterus,20,t,-3.2257,2.3852,183.1119745,Scaridae
2013,Eighteenth Palm,3,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2013,Eighteenth Palm,3,qup,Scarus vetula,25,i,-5.0162,3.1109,277.684458,Scaridae
2013,Eighteenth Palm,3,qup,Scarus vetula,25,i,-5.0162,3.1109,277.684458,Scaridae
2013,Eighteenth Palm,3,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2013,Eighteenth Palm,3,rdp,Sparisoma aurofrenatum,21,t,-4.0781,2.7438,196.6098631,Scaridae
2013,Eighteenth Palm,3,rdp,Sparisoma aurofrenatum,25,t,-4.0781,2.7438,317.2252847,Scaridae
2013,Eighteenth Palm,3,stop,Sparisoma viride,25,i,-4.4317,2.9051,342.4171586,Scaridae
2013,Eighteenth Palm,3,stop,Sparisoma viride,25,i,-4.4317,2.9051,342.4171586,Scaridae
2013,Eighteenth Palm,3,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2013,Eighteenth Palm,3,stop,Sparisoma viride,23,t,-4.4317,2.9051,268.7543711,Scaridae
2013,Eighteenth Palm,3,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2013,Eighteenth Palm,3,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2013,Eighteenth Palm,4,ocs,Acanthurus bahianus,18,,-4.6005,2.9752,128.6431771,Acanthuridae
2013,Eighteenth Palm,4,strp,Scarus iseri,14,i,-4.8887,3.0548,46.48276173,Scaridae
2013,Eighteenth Palm,4,strp,Scarus iseri,20,i,-4.8887,3.0548,138.1931228,Scaridae
2013,Eighteenth Palm,4,strp,Scarus iseri,21,i,-4.8887,3.0548,160.4041136,Scaridae
2013,Eighteenth Palm,4,strp,Scarus iseri,4,j,-4.8887,3.0548,1.012215216,Scaridae
2013,Eighteenth Palm,4,strp,Scarus iseri,10,j,-4.8887,3.0548,16.6302968,Scaridae
2013,Eighteenth Palm,4,strp,Scarus iseri,11,j,-4.8887,3.0548,22.25083814,Scaridae
2013,Eighteenth Palm,4,prp,Scarus taeniopterus,9,j,-3.2257,2.3852,27.26209542,Scaridae
2013,Eighteenth Palm,4,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,4,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,4,prp,Scarus taeniopterus,11,j,-3.2257,2.3852,43.99768567,Scaridae
2013,Eighteenth Palm,4,prp,Scarus taeniopterus,15,j,-3.2257,2.3852,92.1961681,Scaridae
2013,Eighteenth Palm,4,prp,Scarus taeniopterus,19,j,-3.2257,2.3852,162.025395,Scaridae
2013,Eighteenth Palm,4,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2013,Eighteenth Palm,4,qup,Scarus vetula,24,i,-5.0162,3.1109,244.5677296,Scaridae
2013,Eighteenth Palm,4,qup,Scarus vetula,28,i,-5.0162,3.1109,395.0607826,Scaridae
2013,Eighteenth Palm,4,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2013,Eighteenth Palm,4,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2013,Eighteenth Palm,4,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2013,Eighteenth Palm,4,stop,Sparisoma viride,13,i,-4.4317,2.9051,51.22911257,Scaridae
2013,Eighteenth Palm,4,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2013,Eighteenth Palm,4,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2013,Eighteenth Palm,4,stop,Sparisoma viride,30,t,-4.4317,2.9051,581.547184,Scaridae
2013,Eighteenth Palm,5,strp,Scarus iseri,23,t,-4.8887,3.0548,211.7903624,Scaridae
2013,Eighteenth Palm,5,prp,Scarus taeniopterus,17,j,-3.2257,2.3852,124.2701342,Scaridae
2013,Eighteenth Palm,5,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2013,Eighteenth Palm,5,qup,Scarus vetula,24,i,-5.0162,3.1109,244.5677296,Scaridae
2013,Eighteenth Palm,5,qup,Scarus vetula,26,i,-5.0162,3.1109,313.7188311,Scaridae
2013,Eighteenth Palm,5,qup,Scarus vetula,33,t,-5.0162,3.1109,658.6353186,Scaridae
2013,Eighteenth Palm,5,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2013,Eighteenth Palm,6,ocs,Acanthurus bahianus,17,,-4.6005,2.9752,108.5254589,Acanthuridae
2013,Eighteenth Palm,6,dcf,Acanthurus chirurgus,17,,-2.4262,2.0768,160.6927636,Acanthuridae
2013,Eighteenth Palm,6,blt,Acanthurus coeruleus,17,,-2.8242,2.2638,167.9152994,Acanthuridae
2013,Eighteenth Palm,6,blt,Acanthurus coeruleus,18,,-2.8242,2.2638,191.1110933,Acanthuridae
2013,Eighteenth Palm,6,blt,Acanthurus coeruleus,19,,-2.8242,2.2638,215.9943554,Acanthuridae
2013,Eighteenth Palm,6,blt,Acanthurus coeruleus,19,,-2.8242,2.2638,215.9943554,Acanthuridae
2013,Eighteenth Palm,6,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Eighteenth Palm,6,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2013,Eighteenth Palm,6,prp,Scarus taeniopterus,13,j,-3.2257,2.3852,65.53566097,Scaridae
2013,Eighteenth Palm,6,prp,Scarus taeniopterus,13,j,-3.2257,2.3852,65.53566097,Scaridae
2013,Eighteenth Palm,6,prp,Scarus taeniopterus,15,j,-3.2257,2.3852,92.1961681,Scaridae
2013,Eighteenth Palm,6,prp,Scarus taeniopterus,22,t,-3.2257,2.3852,229.8510957,Scaridae
2013,Eighteenth Palm,6,prp,Scarus taeniopterus,23,,-3.2257,2.3852,255.5602089,Scaridae
2013,Eighteenth Palm,6,qup,Scarus vetula,34,i,-5.0162,3.1109,722.7327969,Scaridae
2013,Eighteenth Palm,6,rdp,Sparisoma aurofrenatum,17,i,-4.0781,2.7438,110.1046728,Scaridae
2013,Eighteenth Palm,6,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2013,Eighteenth Palm,6,stop,Sparisoma viride,28,t,-4.4317,2.9051,475.925305,Scaridae
2013,Eighteenth Palm,7,ocs,Acanthurus bahianus,16,,-4.6005,2.9752,90.61451544,Acanthuridae
2013,Eighteenth Palm,7,ocs,Acanthurus bahianus,17,,-4.6005,2.9752,108.5254589,Acanthuridae
2013,Eighteenth Palm,7,blt,Acanthurus coeruleus,20,,-2.8242,2.2638,242.5893351,Acanthuridae
2013,Eighteenth Palm,7,ytd,Microspathodon chrysurus,16,,-4.7033,3.0825,123.2820497,Pomacentridae
2013,Eighteenth Palm,7,strp,Scarus iseri,23,t,-4.8887,3.0548,211.7903624,Scaridae
2013,Eighteenth Palm,7,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Eighteenth Palm,7,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2013,Eighteenth Palm,7,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2013,Eighteenth Palm,7,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2013,Eighteenth Palm,7,qup,Scarus vetula,28,i,-5.0162,3.1109,395.0607826,Scaridae
2013,Eighteenth Palm,7,stop,Sparisoma viride,15,i,-4.4317,2.9051,77.6359223,Scaridae
2013,Eighteenth Palm,7,stop,Sparisoma viride,23,i,-4.4317,2.9051,268.7543711,Scaridae
2013,Eighteenth Palm,7,stop,Sparisoma viride,33,t,-4.4317,2.9051,767.069733,Scaridae
2013,Eighteenth Palm,8,ocs,Acanthurus bahianus,18,,-4.6005,2.9752,128.6431771,Acanthuridae
2013,Eighteenth Palm,8,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,8,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2013,Eighteenth Palm,8,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2013,Eighteenth Palm,8,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2013,Eighteenth Palm,8,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2013,Eighteenth Palm,8,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Eighteenth Palm,8,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Eighteenth Palm,8,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Eighteenth Palm,8,qup,Scarus vetula,33,t,-5.0162,3.1109,658.6353186,Scaridae
2013,Eighteenth Palm,8,rdp,Sparisoma aurofrenatum,10,j,-4.0781,2.7438,25.67438208,Scaridae
2013,Eighteenth Palm,8,rdp,Sparisoma aurofrenatum,22,t,-4.0781,2.7438,223.3774617,Scaridae
2013,Eighteenth Palm,8,rdp,Sparisoma aurofrenatum,22,t,-4.0781,2.7438,223.3774617,Scaridae
2013,Eighteenth Palm,8,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2013,Eighteenth Palm,9,ocs,Acanthurus bahianus,19,,-4.6005,2.9752,151.0941722,Acanthuridae
2013,Eighteenth Palm,9,blt,Acanthurus coeruleus,20,,-2.8242,2.2638,242.5893351,Acanthuridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,21,i,-3.2257,2.3852,205.7109746,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,13,j,-3.2257,2.3852,65.53566097,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,13,j,-3.2257,2.3852,65.53566097,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,15,j,-3.2257,2.3852,92.1961681,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2013,Eighteenth Palm,9,prp,Scarus taeniopterus,25,t,-3.2257,2.3852,311.7931062,Scaridae
2013,Eighteenth Palm,9,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2013,Eighteenth Palm,9,stop,Sparisoma viride,20,i,-4.4317,2.9051,179.0697554,Scaridae
2013,Eighteenth Palm,9,stop,Sparisoma viride,23,i,-4.4317,2.9051,268.7543711,Scaridae
2013,Eighteenth Palm,9,stop,Sparisoma viride,25,i,-4.4317,2.9051,342.4171586,Scaridae
2013,Eighteenth Palm,9,stop,Sparisoma viride,25,i,-4.4317,2.9051,342.4171586,Scaridae
2013,Eighteenth Palm,9,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2013,Eighteenth Palm,10,ocs,Acanthurus bahianus,15,,-4.6005,2.9752,74.78365961,Acanthuridae
2013,Eighteenth Palm,10,blt,Acanthurus coeruleus,19,,-2.8242,2.2638,215.9943554,Acanthuridae
2013,Eighteenth Palm,10,blt,Acanthurus coeruleus,20,,-2.8242,2.2638,242.5893351,Acanthuridae
2013,Eighteenth Palm,10,strp,Scarus iseri,10,j,-4.8887,3.0548,16.6302968,Scaridae
2013,Eighteenth Palm,10,strp,Scarus iseri,13,j,-4.8887,3.0548,37.06586611,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,21,i,-3.2257,2.3852,205.7109746,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Eighteenth Palm,10,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2013,Eighteenth Palm,10,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2013,Eighteenth Palm,10,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2013,Eighteenth Palm,10,stop,Sparisoma viride,33,t,-4.4317,2.9051,767.069733,Scaridae
2013,Forest,1,ytd,Microspathodon chrysurus,12,,-4.7033,3.0825,50.78976354,Pomacentridae
2013,Forest,1,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2013,Forest,1,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2013,Forest,1,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2013,Forest,1,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Forest,1,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2013,Forest,1,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2013,Forest,1,qup,Scarus vetula,23,i,-5.0162,3.1109,214.2392923,Scaridae
2013,Forest,1,qup,Scarus vetula,25,i,-5.0162,3.1109,277.684458,Scaridae
2013,Forest,1,qup,Scarus vetula,30,t,-5.0162,3.1109,489.6395739,Scaridae
2013,Forest,1,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2013,Forest,1,stop,Sparisoma viride,12,i,-4.4317,2.9051,40.60031825,Scaridae
2013,Forest,1,stop,Sparisoma viride,22,i,-4.4317,2.9051,236.1957779,Scaridae
2013,Forest,1,stop,Sparisoma viride,31,t,-4.4317,2.9051,639.668341,Scaridae
2013,Forest,1,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2013,Forest,2,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2013,Forest,2,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2013,Forest,2,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2013,Forest,2,prp,Scarus taeniopterus,16,i,-3.2257,2.3852,107.5392449,Scaridae
2013,Forest,2,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2013,Forest,2,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2013,Forest,2,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2013,Forest,2,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Forest,2,qup,Scarus vetula,21,i,-5.0162,3.1109,161.4328834,Scaridae
2013,Forest,2,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2013,Forest,2,rdp,Sparisoma aurofrenatum,22,t,-4.0781,2.7438,223.3774617,Scaridae
2013,Forest,2,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2013,Forest,2,stop,Sparisoma viride,32,i,-4.4317,2.9051,701.4733917,Scaridae
2013,Forest,3,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2013,Forest,3,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2013,Forest,3,qup,Scarus vetula,20,i,-5.0162,3.1109,138.6992822,Scaridae
2013,Forest,3,qup,Scarus vetula,24,i,-5.0162,3.1109,244.5677296,Scaridae
2013,Forest,3,qup,Scarus vetula,25,i,-5.0162,3.1109,277.684458,Scaridae
2013,Forest,3,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2013,Forest,3,stop,Sparisoma viride,22,i,-4.4317,2.9051,236.1957779,Scaridae
2013,Forest,3,stop,Sparisoma viride,31,i,-4.4317,2.9051,639.668341,Scaridae
2013,Forest,3,stop,Sparisoma viride,31,i,-4.4317,2.9051,639.668341,Scaridae
2013,Forest,3,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2013,Forest,3,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2013,Forest,3,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2013,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2013,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2013,Forest,4,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2013,Forest,4,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Forest,4,prp,Scarus taeniopterus,23,i,-3.2257,2.3852,255.5602089,Scaridae
2013,Forest,4,prp,Scarus taeniopterus,30,i,-3.2257,2.3852,481.6478397,Scaridae
2013,Forest,4,prp,Scarus taeniopterus,24,t,-3.2257,2.3852,282.8654168,Scaridae
2013,Forest,4,qup,Scarus vetula,22,i,-5.0162,3.1109,186.5703893,Scaridae
2013,Forest,4,qup,Scarus vetula,24,i,-5.0162,3.1109,244.5677296,Scaridae
2013,Forest,4,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2013,Forest,4,rdp,Sparisoma aurofrenatum,21,t,-4.0781,2.7438,196.6098631,Scaridae
2013,Forest,4,rdp,Sparisoma aurofrenatum,22,t,-4.0781,2.7438,223.3774617,Scaridae
2013,Forest,4,rdp,Sparisoma aurofrenatum,22,t,-4.0781,2.7438,223.3774617,Scaridae
2013,Forest,4,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2013,Forest,4,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2013,Forest,4,stop,Sparisoma viride,33,t,-4.4317,2.9051,767.069733,Scaridae
2013,Forest,5,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2013,Forest,5,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2013,Forest,5,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2013,Forest,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Forest,5,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2013,Forest,5,prp,Scarus taeniopterus,22,t,-3.2257,2.3852,229.8510957,Scaridae
2013,Forest,5,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2013,Forest,5,qup,Scarus vetula,25,i,-5.0162,3.1109,277.684458,Scaridae
2013,Forest,5,qup,Scarus vetula,27,i,-5.0162,3.1109,352.8007778,Scaridae
2013,Forest,5,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2013,Forest,5,rdp,Sparisoma aurofrenatum,12,i,-4.0781,2.7438,42.34064825,Scaridae
2013,Forest,5,rdp,Sparisoma aurofrenatum,15,i,-4.0781,2.7438,78.10146793,Scaridae
2013,Forest,5,rdp,Sparisoma aurofrenatum,15,i,-4.0781,2.7438,78.10146793,Scaridae
2013,Forest,5,rdp,Sparisoma aurofrenatum,17,i,-4.0781,2.7438,110.1046728,Scaridae
2013,Forest,5,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2013,Forest,5,stop,Sparisoma viride,12,i,-4.4317,2.9051,40.60031825,Scaridae
2013,Forest,5,stop,Sparisoma viride,27,i,-4.4317,2.9051,428.2080932,Scaridae
2013,Forest,5,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2013,Forest,5,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2013,Forest,6,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2013,Forest,6,ytd,Microspathodon chrysurus,14,,-4.7033,3.0825,81.68450281,Pomacentridae
2013,Forest,6,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2013,Forest,6,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2013,Forest,6,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2013,Forest,6,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Forest,6,prp,Scarus taeniopterus,6,j,-3.2257,2.3852,10.36445243,Scaridae
2013,Forest,6,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2013,Forest,6,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2013,Forest,6,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2013,Forest,6,prp,Scarus taeniopterus,12,j,-3.2257,2.3852,54.14559221,Scaridae
2013,Forest,6,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2013,Forest,6,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2013,Forest,6,rdp,Sparisoma aurofrenatum,21,t,-4.0781,2.7438,196.6098631,Scaridae
2013,Forest,6,stop,Sparisoma viride,28,i,-4.4317,2.9051,475.925305,Scaridae
2013,Forest,7,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2013,Forest,7,ytd,Microspathodon chrysurus,15,,-4.7033,3.0825,101.0418539,Pomacentridae
2013,Forest,7,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2013,Forest,7,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2013,Forest,7,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2013,Forest,7,prp,Scarus taeniopterus,5,j,-3.2257,2.3852,6.709393357,Scaridae
2013,Forest,7,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2013,Forest,7,prp,Scarus taeniopterus,22,t,-3.2257,2.3852,229.8510957,Scaridae
2013,Forest,7,qup,Scarus vetula,29,i,-5.0162,3.1109,440.6298673,Scaridae
2013,Forest,7,qup,Scarus vetula,34,t,-5.0162,3.1109,722.7327969,Scaridae
2013,Forest,7,rdp,Sparisoma aurofrenatum,17,i,-4.0781,2.7438,110.1046728,Scaridae
2013,Forest,7,rdp,Sparisoma aurofrenatum,23,t,-4.0781,2.7438,252.3532118,Scaridae
2013,Forest,7,stop,Sparisoma viride,21,i,-4.4317,2.9051,206.3380268,Scaridae
2013,Forest,7,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2013,Forest,7,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2013,Forest,8,blt,Acanthurus coeruleus,20,,-2.8242,2.2638,242.5893351,Acanthuridae
2013,Forest,8,ytd,Microspathodon chrysurus,12,,-4.7033,3.0825,50.78976354,Pomacentridae
2013,Forest,8,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2013,Forest,8,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2013,Forest,8,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2013,Forest,8,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2013,Forest,8,prp,Scarus taeniopterus,19,i,-3.2257,2.3852,162.025395,Scaridae
2013,Forest,8,prp,Scarus taeniopterus,21,i,-3.2257,2.3852,205.7109746,Scaridae
2013,Forest,8,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2013,Forest,8,prp,Scarus taeniopterus,23,t,-3.2257,2.3852,255.5602089,Scaridae
2013,Forest,8,qup,Scarus vetula,29,i,-5.0162,3.1109,440.6298673,Scaridae
2013,Forest,8,qup,Scarus vetula,29,i,-5.0162,3.1109,440.6298673,Scaridae
2013,Forest,8,qup,Scarus vetula,35,t,-5.0162,3.1109,790.9358834,Scaridae
2013,Forest,8,rdp,Sparisoma aurofrenatum,15,i,-4.0781,2.7438,78.10146793,Scaridae
2013,Forest,8,stop,Sparisoma viride,20,i,-4.4317,2.9051,179.0697554,Scaridae
2013,Forest,8,stop,Sparisoma viride,30,i,-4.4317,2.9051,581.547184,Scaridae
2013,Forest,8,stop,Sparisoma viride,5,j,-4.4317,2.9051,3.191374419,Scaridae
2013,Forest,8,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2013,Forest,9,blt,Acanthurus coeruleus,17,,-2.8242,2.2638,167.9152994,Acanthuridae
2013,Forest,9,blt,Acanthurus coeruleus,19,,-2.8242,2.2638,215.9943554,Acanthuridae
2013,Forest,9,blt,Acanthurus coeruleus,20,,-2.8242,2.2638,242.5893351,Acanthuridae
2013,Forest,9,blt,Acanthurus coeruleus,20,,-2.8242,2.2638,242.5893351,Acanthuridae
