Diver,Date,Site,Management,Dive number,Transect number,Species Code,Common name,Species,Functional Feeding Group,Family,Length (cm),Number,Phase,a,b,weight (g),num x weight (g)
REB,3/6/17,Oil Slick,Control,3,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,16,1,T,0.0335,2.7086,61.16798752,61.16798752
REB,3/6/17,Oil Slick,Control,3,2,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,14,1,I,0.0138,3.04,42.08315725,42.08315725
REB,3/6/17,Oil Slick,Control,3,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,23,1,I,0.0138,3.04,190.3407201,190.3407201
REB,3/6/17,Oil Slick,Control,3,3,trum,Atlantic trumpetfish,Aulostomus maculatus,Carnivores,Aulostomidae,32,1,,0.0001,3.554,22.35131211,22.35131211
REB,3/6/17,Oil Slick,Control,3,3,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,30,1,T,0.01096,3.01,306.1579427,306.1579427
REB,3/6/17,Oil Slick,Control,3,3,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,7,100,,0.01479,2.98,4.879331593,487.9331593
REB,3/6/17,Oil Slick,Control,3,3,sqf,Squirrel Fish,Holocentrus adsensionis,Carnivores,Holocentridae,11,2,,0.01585,2.97,19.63204503,39.26409006
REB,3/6/17,Oil Slick,Control,3,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,13,1,T,0.0335,2.7086,34.85553644,34.85553644
REB,3/6/17,Oil Slick,Control,3,3,trum,Atlantic trumpetfish,Aulostomus maculatus,Carnivores,Aulostomidae,25,1,,0.0001,3.554,9.295629185,9.295629185
REB,3/6/17,Oil Slick,Control,3,3,sqf,Squirrel Fish,Holocentrus adsensionis,Carnivores,Holocentridae,11,4,,0.01585,2.97,19.63204503,78.52818011
REB,3/6/17,Oil Slick,Control,3,3,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,13,1,,0.01259,2.99,26.9597806,26.9597806
REB,3/6/17,Oil Slick,Control,3,3,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,6,40,,0.01259,2.99,2.671148106,106.8459242
REB,3/6/17,Oil Slick,Control,3,3,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,20,1,T,0.0138,3.03,120.7813761,120.7813761
REB,3/6/17,Oil Slick,Control,3,3,TgG,Tiger Grouper,Mycteroperca tigris,Carnivores,Serranidae,12,1,,0.01122,3.06,22.50543801,22.50543801
REB,3/6/17,Oil Slick,Control,3,3,mgs,Mahogany Snapper,Lutjanus mahogoni,Carnivores,Lutjanidae,17,1,,0.01698,2.96,74.48460057,74.48460057
REB,3/6/17,Oil Slick,Control,3,3,mgs,Mahogany Snapper,Lutjanus mahogoni,Carnivores,Lutjanidae,9,3,,0.01698,2.96,11.33693127,34.01079382
REB,3/6/17,Oil Slick,Control,3,3,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,11,1,I,0.0138,3.03,19.73780811,19.73780811
REB,3/6/17,Oil Slick,Control,3,3,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,25,1,T,0.0138,3.03,237.4856172,237.4856172
REB,3/6/17,Oil Slick,Control,3,3,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,18,1,T,0.01096,3.01,65.79316738,65.79316738
REB,3/6/17,Oil Slick,Control,3,3,btp,Bucktooth parrotfish,Sparisoma radians,Herbivores,Scaridae,17,1,T,0.00955,3.05,54.05956936,54.05956936
REB,3/6/17,Oil Slick,Control,3,3,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,11,1,,0.00977,3.12,17.33962662,17.33962662
REB,3/6/17,Oil Slick,Control,3,3,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,8,15,,0.00977,3.12,6.420004362,96.30006543
REB,3/6/17,Oil Slick,Control,3,3,trum,Atlantic trumpetfish,Aulostomus maculatus,Carnivores,Aulostomidae,31,1,,0.0001,3.554,19.96638586,19.96638586
REB,3/6/17,Oil Slick,Control,3,4,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,12,40,,0.00977,3.12,22.74783405,909.9133621
REB,3/6/17,Oil Slick,Control,3,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,8,13,,0.01259,2.99,6.313421592,82.07448069
REB,3/6/17,Oil Slick,Control,3,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,22,1,I,0.0138,3.04,166.2815393,166.2815393
REB,3/6/17,Oil Slick,Control,3,4,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,24,1,T,0.0138,3.03,209.8549167,209.8549167
REB,3/6/17,Oil Slick,Control,3,4,yts,Yellowtail Snapper,Ocyurus chrysurus,Carnivores,Lutjanidae,28,1,,0.01479,2.95,274.8428013,274.8428013
REB,3/6/17,Oil Slick,Control,3,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,21,1,T,0.0138,3.04,144.3529762,144.3529762
REB,3/6/17,Oil Slick,Control,3,4,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,13,1,,0.01349,3,29.63753,29.63753
REB,3/6/17,Oil Slick,Control,3,4,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,21,1,I,0.0138,3.03,140.0243449,140.0243449
REB,3/6/17,Oil Slick,Control,3,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,16,2,I,0.0138,3.04,63.15443202,126.308864
REB,3/6/17,Oil Slick,Control,3,4,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,7,1,,0.02512,2.96,7.970945386,7.970945386
REB,3/6/17,Oil Slick,Control,3,4,sqf,Squirrel Fish,Holocentrus adsensionis,Carnivores,Holocentridae,5,2,,0.01585,2.97,1.887861716,3.775723432
REB,3/6/17,Oil Slick,Control,3,4,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,11,1,,0.01413,2.98,17.92637031,17.92637031
REB,3/6/17,Oil Slick,Control,3,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,20,1,I,0.0138,3.04,124.4544051,124.4544051
REB,3/6/17,Oil Slick,Control,3,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,12,3,,0.01259,2.99,21.2215771,63.66473131
REB,3/6/17,Oil Slick,Control,3,4,trum,Atlantic trumpetfish,Aulostomus maculatus,Carnivores,Aulostomidae,25,1,,0.0001,3.554,9.295629185,9.295629185
REB,3/6/17,Oil Slick,Control,3,4,trum,Atlantic trumpetfish,Aulostomus maculatus,Carnivores,Aulostomidae,14,1,,0.0001,3.554,1.183965476,1.183965476
REB,3/6/17,Oil Slick,Control,3,4,blp,Blue Parrotfish,Scarus coeruleus,Herbivores,Scaridae,19,1,I,0.01318,3.04,101.7012655,101.7012655
MWW,3/6/17,Oil Slick,Control,3,1,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,30,1,t,0.0138,3.03,412.6259034,412.6259034
MWW,3/6/17,Oil Slick,Control,3,1,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,22,1,t,0.0138,3.03,161.2203313,161.2203313
MWW,3/6/17,Oil Slick,Control,3,1,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,32,1,t,0.0138,3.03,501.74554,501.74554
MWW,3/6/17,Oil Slick,Control,3,1,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,25,1,t,0.01096,3.01,176.8520019,176.8520019
MWW,3/6/17,Oil Slick,Control,3,1,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,30,1,t,0.01096,3.01,306.1579427,306.1579427
MWW,3/6/17,Oil Slick,Control,3,1,baj,Bar Jack,Caranx ruber,Carnivores,Carangidae,26,1,,0.01698,2.95,253.5765346,253.5765346
MWW,3/6/17,Oil Slick,Control,3,1,baj,Bar Jack,Caranx ruber,Carnivores,Carangidae,32,1,,0.01698,2.95,467.8753036,467.8753036
MWW,3/6/17,Oil Slick,Control,3,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,10,1,,0.01,3.13,13.48962883,13.48962883
MWW,3/6/17,Oil Slick,Control,3,1,blc,Blue Chromis,Chromis cyanea,Planktivore,Pomacentridae,8,3,,0.01479,2.98,7.264008358,21.79202507
MWW,3/6/17,Oil Slick,Control,3,1,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,26,1,i,0.0138,3.03,267.4535278,267.4535278
MWW,3/6/17,Oil Slick,Control,3,1,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,14,1,i,0.0138,3.04,42.08315725,42.08315725
MWW,3/6/17,Oil Slick,Control,3,1,ges,Glass Eye Snapper,Heteropriacanthus cruentatus,Carnivores,Priacanthidae,15,1,,0.01738,2.9,44.74190006,44.74190006
MWW,3/6/17,Oil Slick,Control,3,1,dcf,Doctorfish,Acanthurus chirurgus,Herbivores,Acanthuridae,14,2,,0.02089,2.96,51.57953536,103.1590707
MWW,3/6/17,Oil Slick,Control,3,1,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,13,1,i,0.01096,3.01,24.70472618,24.70472618
MWW,3/6/17,Oil Slick,Control,3,1,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,12,1,i,0.01096,3.01,19.41538938,19.41538938
MWW,3/6/17,Oil Slick,Control,3,1,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,16,1,i,0.01096,3.01,46.1542504,46.1542504
MWW,3/6/17,Oil Slick,Control,3,1,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,14,1,,0.01349,3,37.01656,37.01656
MWW,3/6/17,Oil Slick,Control,3,1,orf,Orangespotted Filefish,Cantherhines pullus,Omnivores,Monacanthidae,14,1,,0.02291,2.87,44.60797941,44.60797941
MWW,3/6/17,Oil Slick,Control,3,1,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,21,1,,0.01413,2.98,123.1276697,123.1276697
MWW,3/6/17,Oil Slick,Control,3,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,19,1,t,0.01072,3.12,104.6901978,104.6901978
MWW,3/6/17,Oil Slick,Control,3,1,reh,Red Hind,Epinephelus guttatus,Carnivores,Serranidae,14,1,,0.01148,3.04,35.00830762,35.00830762
MWW,3/6/17,Oil Slick,Control,3,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,19,1,t,0.0335,2.7086,97.42643485,97.42643485
MWW,3/6/17,Oil Slick,Control,3,1,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Herbivores,Pomacentridae,12,1,,0.02291,3.02,41.6056635,41.6056635
MWW,3/6/17,Oil Slick,Control,3,1,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,22,1,i,0.0138,3.03,161.2203313,161.2203313
MWW,3/6/17,Oil Slick,Control,3,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,4,1,,0.01,3.13,0.766386371,0.766386371
MWW,3/6/17,Oil Slick,Control,3,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,8,1,,0.01,3.13,6.709214228,6.709214228
MWW,3/6/17,Oil Slick,Control,3,1,ham,Hamlet spp.,Hypoplectrus puella,Carnivores,Serranidae,9,1,,0.01778,3.03,13.84479598,13.84479598
MWW,3/6/17,Oil Slick,Control,3,1,Stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,24,1,i,0.0138,3.04,216.6313276,216.6313276
MWW,3/6/17,Oil Slick,Control,3,1,dcf,Doctorfish,Acanthurus chirurgus,Herbivores,Acanthuridae,19,1,,0.02089,2.96,127.3647064,127.3647064
MWW,3/6/17,Oil Slick,Control,3,1,scf,Scrawled Filefish,Aluterus scriptus,Omnivores,Monacanthidae,30,1,,0.823,1.8136,392.9225399,392.9225399
MWW,3/6/17,Oil Slick,Control,3,1,whf,Whitespotted Filefish,Cantherhines macrocerus,Carnivores,Monacanthidae,20,1,,0.02291,2.89,131.8262131,131.8262131
MWW,3/6/17,Oil Slick,Control,3,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,15,1,i,0.01072,3.12,50.07252749,50.07252749
MWW,3/6/17,Oil Slick,Control,3,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,12,1,i,0.01072,3.12,24.95975241,24.95975241
MWW,3/6/17,Oil Slick,Control,3,1,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,14,1,i,0.01096,3.01,30.87848196,30.87848196
MWW,3/6/17,Oil Slick,Control,3,1,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,20,1,i,0.0138,3.04,124.4544051,124.4544051
MWW,3/6/17,Oil Slick,Control,3,1,tgg,Tiger Grouper,Mycteroperca tigris,Carnivores,Serranidae,20,1,,0.01122,3.06,107.4347169,107.4347169
MWW,3/6/17,Oil Slick,Control,3,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,21,1,t,0.0335,2.7086,127.7638496,127.7638496
MWW,3/6/17,Oil Slick,Control,3,1,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Herbivores,Pomacentridae,16,1,,0.02291,3.02,99.18989643,99.18989643
MWW,3/6/17,Oil Slick,Control,3,1,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,18,1,,0.01349,3,78.67368,78.67368
MWW,3/6/17,Oil Slick,Control,3,1,rkb,Rock Beauty,Holacanthus tricolour,Omnivores,Pomacanthidae,10,1,,0.03388,2.91,27.53869789,27.53869789
MWW,3/6/17,Oil Slick,Control,3,1,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,24,1,,0.00977,3.12,197.7669145,197.7669145
MWW,3/6/17,Oil Slick,Control,3,1,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,20,1,,0.01413,2.98,106.4661499,106.4661499
MWW,3/6/17,Oil Slick,Control,3,1,tom,Tomate,Haemulton aurolineatum,Carnivores,Haemulidae,19,1,,0.01514,2.99,100.8321766,100.8321766
MWW,3/6/17,Oil Slick,Control,3,1,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,15,3,,0.01202,3.06,47.72475641,143.1742692
MWW,3/6/17,Oil Slick,Control,3,1,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,14,1,i,0.01096,3.01,30.87848196,30.87848196
MWW,3/6/17,Oil Slick,Control,3,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,16,1,i,0.01072,3.12,61.24196702,61.24196702
MWW,3/6/17,Oil Slick,Control,3,1,blc,Blue Chromis,Chromis cyanea,Planktivore,Pomacentridae,10,10,,0.01479,2.98,14.12434035,141.2434035
MWW,3/6/17,Oil Slick,Control,3,1,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,8,85,,0.01479,2.98,7.264008358,617.4407105
MWW,3/6/17,Oil Slick,Control,3,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,22,1,t,0.01072,3.12,165.4068723,165.4068723
MWW,3/6/17,Oil Slick,Control,3,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,8,1,j,0.0335,2.7086,9.357381711,9.357381711
MWW,3/6/17,Oil Slick,Control,3,2,blg,Blue Stripped Grunt,Haemulon sciurus,Carnivores,Haemulidae,22,1,,0.01549,2.98,155.0497273,155.0497273
MWW,3/6/17,Oil Slick,Control,3,2,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,22,1,t,0.0138,3.03,161.2203313,161.2203313
MWW,3/6/17,Oil Slick,Control,3,2,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,22,1,,0.01413,2.98,141.4365814,141.4365814
MWW,3/6/17,Oil Slick,Control,3,2,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,10,1,,0.01,3.13,13.48962883,13.48962883
MWW,3/6/17,Oil Slick,Control,3,2,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,14,1,i,0.0138,3.04,42.08315725,42.08315725
MWW,3/6/17,Oil Slick,Control,3,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,12,1,i,0.01072,3.12,24.95975241,24.95975241
MWW,3/6/17,Oil Slick,Control,3,2,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,12,1,i,0.0138,3.03,25.69202062,25.69202062
MWW,3/6/17,Oil Slick,Control,3,2,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,10,4,i,0.01096,3.01,11.2152912,44.86116478
MWW,3/6/17,Oil Slick,Control,3,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,8,1,j,0.01072,3.12,7.044262718,7.044262718
MWW,3/6/17,Oil Slick,Control,3,2,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,14,2,,0.01122,3.07,37.03445231,74.06890463
MWW,3/6/17,Oil Slick,Control,3,2,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,10,1,,0.01122,3.07,13.18235057,13.18235057
MWW,3/6/17,Oil Slick,Control,3,2,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,10,1,j,0.0138,3.04,15.13139911,15.13139911
MWW,3/6/17,Oil Slick,Control,3,2,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,18,1,,0.01413,2.98,77.77754433,77.77754433
MWW,3/6/17,Oil Slick,Control,3,2,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,14,1,i,0.0138,3.03,40.9870852,40.9870852
MWW,3/6/17,Oil Slick,Control,3,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,12,2,i,0.0335,2.7086,28.06177448,56.12354896
MWW,3/6/17,Oil Slick,Control,3,2,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,14,1,i,0.0138,3.04,42.08315725,42.08315725
MWW,3/6/17,Oil Slick,Control,3,2,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,12,1,,0.02512,2.96,39.30032333,39.30032333
MWW,3/6/17,Oil Slick,Control,3,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,20,1,i,0.01072,3.12,122.8593948,122.8593948
MWW,3/6/17,Oil Slick,Control,3,2,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,12,1,i,0.0138,3.04,26.33844157,26.33844157
MWW,3/6/17,Oil Slick,Control,3,2,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,12,1,i,0.0138,3.03,25.69202062,25.69202062
MWW,3/6/17,Oil Slick,Control,3,2,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,22,1,i,0.0138,3.03,161.2203313,161.2203313
MWW,3/6/17,Oil Slick,Control,3,2,bdb,Banded Butterflyfish,Chaetodan striatus,Carnivores,Chaetodontidae,12,2,,0.02239,3.03,41.68437259,83.36874518
MWW,3/6/17,Oil Slick,Control,3,2,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,13,1,,0.01202,3.06,30.80144745,30.80144745
MWW,3/6/17,Oil Slick,Control,3,2,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,12,1,i,0.0138,3.03,25.69202062,25.69202062
MWW,3/6/17,Oil Slick,Control,3,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,20,1,i,0.01072,3.12,122.8593948,122.8593948
MWW,3/6/17,Oil Slick,Control,3,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,12,1,i,0.0335,2.7086,28.06177448,28.06177448
MWW,3/6/17,Oil Slick,Control,3,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,15,1,i,0.0335,2.7086,51.35770298,51.35770298
MWW,3/6/17,Oil Slick,Control,3,2,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,16,1,,0.02512,2.96,92.09048999,92.09048999
MWW,3/6/17,Oil Slick,Control,3,2,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,12,1,,0.01349,3,23.31072,23.31072
MWW,3/6/17,Oil Slick,Control,3,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,24,1,t,0.0335,2.7086,183.4361709,183.4361709
MWW,3/6/17,Oil Slick,Control,3,2,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,28,1,,0.01122,3.07,311.0054597,311.0054597
MWW,3/6/17,Oil Slick,Control,3,2,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,22,1,,0.01122,3.07,148.330509,148.330509
MWW,3/6/17,Oil Slick,Control,3,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,14,1,i,0.0335,2.7086,42.60368888,42.60368888
MWW,3/6/17,Oil Slick,Control,3,2,ges,Glass Eye Snapper,Heteropriacanthus cruentatus,Carnivores,Priacanthidae,19,1,,0.01738,2.9,88.80454938,88.80454938
MWW,3/6/17,Oil Slick,Control,3,2,dcf,Doctorfish,Acanthurus chirurgus,Herbivores,Acanthuridae,16,1,,0.02089,2.96,76.583214,76.583214
MWW,3/6/17,Oil Slick,Control,3,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,21,1,t,0.01072,3.12,143.0602517,143.0602517
MWW,3/6/17,Oil Slick,Control,3,2,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,37,1,t,0.0138,3.03,778.9871798,778.9871798
MWW,3/6/17,Oil Slick,Control,3,2,dcf,Doctorfish,Acanthurus chirurgus,Herbivores,Acanthuridae,17,1,,0.02089,2.96,91.6362371,91.6362371
MWW,3/6/17,Oil Slick,Control,3,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,22,1,t,0.0335,2.7086,144.9208526,144.9208526
MWW,3/6/17,Oil Slick,Control,3,2,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,22,1,i,0.0138,3.04,166.2815393,166.2815393
MWW,3/6/17,Oil Slick,Control,3,2,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,20,1,,0.00977,3.12,111.9716686,111.9716686
MWW,3/6/17,Oil Slick,Control,3,2,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,23,1,i,0.0138,3.03,184.4651926,184.4651926
MWW,3/6/17,Oil Slick,Control,3,2,whf,Whitespotted Filefish,Cantherhines macrocerus,Carnivores,Monacanthidae,14,1,,0.02291,2.89,47.02568304,47.02568304
MWW,3/6/17,Oil Slick,Control,3,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,30,1,t,0.0138,3.04,426.9015196,426.9015196
MWW,3/6/17,Oil Slick,Control,3,3,baj,Bar Jack,Caranx ruber,Carnivores,Carangidae,28,1,,0.01698,2.95,315.5396056,315.5396056
MWW,3/6/17,Oil Slick,Control,3,3,baj,Bar Jack,Caranx ruber,Carnivores,Carangidae,22,1,,0.01698,2.95,154.9118336,154.9118336
MWW,3/6/17,Oil Slick,Control,3,3,baj,Bar Jack,Caranx ruber,Carnivores,Carangidae,24,1,,0.01698,2.95,200.2446164,200.2446164
MWW,3/6/17,Oil Slick,Control,3,3,yts,Yellowtail Snapper,Ocyurus chrysurus,Carnivores,Lutjanidae,31,1,,0.01479,2.95,371.0950581,371.0950581
MWW,3/6/17,Oil Slick,Control,3,3,bch,Bermuda Chub,Kyphosus sectatrix,Herbivores,Kyphosidae,41,1,,0.01202,3.02,892.3016888,892.3016888
MWW,3/6/17,Oil Slick,Control,3,3,pud,Puddingwife,Halichoeres radiatus,Carnivores,Labridae,20,1,,0.0131,3.038,117.4357762,117.4357762
MWW,3/6/17,Oil Slick,Control,3,3,pud,Puddingwife,Halichoeres radiatus,Carnivores,Labridae,24,1,,0.0131,3.038,204.3398395,204.3398395
MWW,3/6/17,Oil Slick,Control,3,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,20,1,t,0.0138,3.04,124.4544051,124.4544051
MWW,3/6/17,Oil Slick,Control,3,3,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,32,1,t,0.0138,3.03,501.74554,501.74554
MWW,3/6/17,Oil Slick,Control,3,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,26,1,t,0.0335,2.7086,227.8461095,227.8461095
MWW,3/6/17,Oil Slick,Control,3,3,crf,Creole Fish,Paranthias furcifer,Carnivores,Serranidae,20,1,,0.0135,3.043,122.8479872,122.8479872
MWW,3/6/17,Oil Slick,Control,3,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,31,2,i,0.0138,3.04,471.6486934,943.2973868
MWW,3/6/17,Oil Slick,Control,3,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,25,1,i,0.0138,3.04,245.2543464,245.2543464
MWW,3/6/17,Oil Slick,Control,3,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,12,1,,0.01,3.13,23.86916904,23.86916904
MWW,3/6/17,Oil Slick,Control,3,3,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,14,1,,0.01202,3.06,38.64170288,38.64170288
MWW,3/6/17,Oil Slick,Control,3,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,12,1,i,0.0335,2.7086,28.06177448,28.06177448
MWW,3/6/17,Oil Slick,Control,3,3,mgs,Mahogany Snapper,Lutjanus mahogoni,Carnivores,Lutjanidae,16,1,,0.01698,2.96,62.24906529,62.24906529
MWW,3/6/17,Oil Slick,Control,3,3,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,15,1,,0.01349,3,45.52875,45.52875
MWW,3/6/17,Oil Slick,Control,3,3,trum,Atlantic trumpetfish,Aulostomus maculatus,Carnivores,Aulostomidae,22,1,,0.0001,3.554,5.901605941,5.901605941
MWW,3/6/17,Oil Slick,Control,3,3,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,16,5,,0.01202,3.06,58.14489821,290.7244911
MWW,3/6/17,Oil Slick,Control,3,3,sqf,Squirrel Fish,Holocentrus adsensionis,Carnivores,Holocentridae,15,1,,0.01585,2.97,49.31968634,49.31968634
MWW,3/6/17,Oil Slick,Control,3,3,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,12,4,j,0.01096,3.01,19.41538938,77.6615575
MWW,3/6/17,Oil Slick,Control,3,3,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,21,1,,0.00977,3.12,130.3823376,130.3823376
MWW,3/6/17,Oil Slick,Control,3,3,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,20,12,,0.01259,2.99,97.74744564,1172.969348
MWW,3/6/17,Oil Slick,Control,3,3,crw,Creole Wrasse,Clepticus parrae,Planktivore,Labridae,12,30,,0.00955,3.05,18.68556232,560.5668697
MWW,3/6/17,Oil Slick,Control,3,3,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,17,2,,0.01202,3.06,69.99679694,139.9935939
MWW,3/6/17,Oil Slick,Control,3,3,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,12,1,i,0.0138,3.03,25.69202062,25.69202062
